"","Forest_class","Wolf.territory","Moose.presence","Rase.presence","Small.roads","Big.roads","Pine.proportion.100","Pine.proportion","Time.since.establishment","Taxar","Pellet.counts"
"2123",3,0,0,0,454,1634,0.6496037,0,19,2006,0
"2124",2,1,0,0,101,6831,0,0.01,4,2003,0
"2125",3,1,1,1,157,1300,17.539301,0,1,2008,0
"2126",4,1,0,1,115,4632,0,0.16,0,2011,0
"2127",3,0,0,0,824,4484,5.1968299,0.14,0,2004,0
"2128",2,1,0,0,299,798,2.598415,0.02,0,2007,0
"2129",2,0,0,1,291,1122,3.2480187,0,0,2004,0
"2130",3,0,0,1,238,3097,1.2992075,0.03,2,2011,0
"2131",3,1,0,1,215,3261,0,0,0,2011,0
"2132",3,0,0,1,82,4509,1.9488112,0.03,0,2016,0
"2133",3,0,0,0,113,8994,4.5472262,0.01,0,2006,0
"2134",4,0,0,0,95,236,12.3424711,0.06,0,2015,0
"2135",4,1,0,1,151,1704,0.3248019,0,0,2013,0
"2136",2,1,0,0,185,768,4.5472262,0.03,0,2007,0
"2137",4,0,0,1,175,884,1.9488112,0,0,2014,0
"2138",4,0,0,1,51,467,1.2992075,0.1,7,2012,0
"2139",4,1,0,1,133,4078,1.2992075,0.07,10,2014,0
"2140",4,0,0,1,211,803,0,0.02,0,2011,0
"2141",3,0,0,1,1641,1067,13.6416786,0.02,0,2010,0
"2142",4,0,0,0,558,989,5.1968299,0,0,2007,0
"2143",3,0,0,0,108,1228,7.7952449,0.01,0,2009,0
"2144",4,1,0,0,105,6213,11.0432636,0,0,2007,5
"2145",3,0,0,0,94,1158,0,0.05,4,2005,0
"2146",3,0,0,0,139,3797,0,0,0,2010,0
"2147",3,1,0,0,7,2718,64.9603742,0.07,0,2006,0
"2148",2,0,1,0,885,1722,0,0,0,2007,0
"2149",2,0,0,1,130,371,0,0,2,2004,0
"2150",3,0,0,0,257,1686,7.8602053,0.02,0,2016,0
"2151",4,1,0,0,201,3205,6.4960374,0,0,2014,0
"2152",2,0,0,0,79,1405,17.539301,0.04,0,2013,0
"2153",4,1,0,1,459,3123,0,0.18,1,2005,0
"2154",2,1,1,0,114,672,0,0,0,2014,0
"2155",3,0,0,1,235,2187,1.9488112,0.01,0,2005,0
"2156",2,0,0,1,40,1664,2.0137716,0,0,2012,0
"2157",3,1,0,0,128,520,0.3248019,0,1,2015,0
"2158",3,0,1,1,1139,2628,3.2480187,0,3,2005,1
"2159",3,1,0,0,265,7678,3.8976225,0,0,2013,0
"2160",3,0,0,1,103,102,2.2736131,0.09,0,2010,0
"2161",4,1,0,1,46,2063,0,0,0,2012,0
"2162",3,1,0,0,791,86,0,0,0,2015,0
"2163",2,1,0,1,49,5995,0,0.09,0,2008,0
"2164",3,1,0,0,216,674,11.0432636,0.03,0,2007,1
"2165",4,1,0,1,88,6132,0,0,0,2013,0
"2166",4,1,0,1,65,2146,5.8464337,0.02,0,2008,0
"2167",3,0,0,0,319,532,0,0.23,0,2009,0
"2168",4,0,0,1,220,1191,16.2400935,0,8,2009,0
"2169",4,0,0,1,169,3512,1.9488112,0.01,12,2012,0
"2170",4,0,0,1,335,2691,5.1968299,0.09,8,2013,0
"2171",4,1,0,0,472,1215,0.3248019,0,6,2014,0
"2172",4,0,0,0,356,1065,5.1968299,0.03,3,2016,0
"2173",2,1,0,1,180,4680,0,0,0,2012,0
"2174",3,0,0,1,143,4702,0,0.01,0,2012,0
"2175",3,1,0,1,439,1372,3.8976225,0.03,0,2010,1
"2176",3,0,0,0,259,4047,0.3248019,0,0,2006,0
"2177",3,0,0,0,227,835,0.3248019,0,0,2010,0
"2178",3,0,0,1,293,2576,0.3248019,0,3,2007,0
"2179",4,0,0,1,129,115,0,0.02,0,2003,7
"2180",4,1,0,0,36,3045,0,0.08,0,2016,0
"2181",4,0,0,0,477,4524,0.6496037,0.01,5,2014,0
"2182",3,0,0,1,309,8919,2.598415,0.01,4,2016,0
"2183",2,1,0,1,128,627,1.9488112,0,0,2016,0
"2184",2,1,0,0,624,1193,3.2480187,0.04,0,2011,0
"2185",4,0,0,0,424,3977,0,0.13,0,2010,0
"2186",2,0,0,1,121,2101,0,0.01,1,2007,0
"2187",4,0,0,1,215,692,0,0.27,0,2011,0
"2188",3,0,1,1,85,6305,0.6496037,0.02,6,2014,0
"2189",4,0,0,1,529,1648,1.2992075,0,0,2010,0
"2190",4,1,0,0,256,6763,2.2736131,0,0,2014,0
"2191",1,0,1,1,274,3206,0.0649604,0.12,0,2007,0
"2192",2,1,0,1,147,2067,28.5825646,0.01,12,2006,0
"2193",2,0,1,0,68,1888,0.0649604,0.18,0,2007,0
"2194",2,0,0,1,743,2474,2.598415,0.02,9,2008,0
"2195",3,1,0,0,110,2346,0,0.05,8,2013,0
"2196",3,1,0,0,112,1318,1.2992075,0.33,0,2010,1
"2197",4,0,0,1,34,2324,0,0.01,0,2013,0
"2198",3,0,0,1,187,2600,2.598415,0.19,5,2014,0
"2199",4,0,0,0,896,3131,1.9488112,0.01,0,2011,0
"2200",3,0,0,1,109,1240,0,0.47,0,2011,0
"2201",4,0,0,0,193,650,0,0.01,3,2006,0
"2202",4,0,1,1,706,1851,5.1968299,0.16,7,2009,1
"2203",3,1,0,1,488,2768,2.598415,0.12,0,2013,0
"2204",4,1,0,1,282,6350,1.2992075,0,2,2003,0
"2205",4,1,0,0,187,8320,0,0,0,2013,0
"2206",2,1,0,0,202,1295,5.1968299,0.02,10,2010,0
"2207",3,0,0,1,212,3236,22.736131,0,0,2008,0
"2208",3,0,0,1,292,4619,2.2736131,0.01,0,2004,0
"2209",3,0,0,0,119,2551,0,0.05,0,2010,0
"2210",4,0,1,0,173,1298,11.6928674,0.03,0,2003,0
"2211",2,0,0,1,187,2064,0,0.01,0,2010,0
"2212",4,0,0,0,31,7748,1.2992075,0.05,20,2010,0
"2213",2,1,0,0,410,1841,0,0.04,3,2016,0
"2214",3,1,0,0,274,642,1.9488112,0.13,0,2014,0
"2215",3,0,0,1,337,3283,1.2992075,0,0,2015,0
"2216",3,0,1,0,205,2151,0.0649604,0,1,2005,0
"2217",2,1,0,1,312,3776,14.6160842,0.03,7,2008,0
"2218",3,0,0,0,384,559,0,0,10,2013,0
"2219",4,1,0,0,34,1969,24.6849422,0.01,0,2007,0
"2220",4,0,0,1,681,1208,1.2992075,0.32,4,2010,0
"2221",3,0,0,1,42,3693,0,0.06,0,2010,0
"2222",2,0,0,1,236,1645,0,0,0,2015,0
"2223",3,1,0,0,137,1013,0,0,0,2008,0
"2224",4,0,0,0,138,1207,2.598415,0,13,2011,0
"2225",4,0,0,0,73,2122,4.5472262,0,0,2003,0
"2226",4,0,1,0,270,2370,1.2992075,0,0,2013,0
"2227",4,0,0,0,636,4377,0,0.07,0,2016,0
"2228",2,0,1,0,136,2377,0,0.05,0,2010,0
"2229",4,0,0,1,558,7159,5.1968299,0.06,0,2013,1
"2230",2,1,0,1,244,170,0,0,5,2007,0
"2231",4,0,0,0,171,0,13.3168767,0.11,0,2012,0
"2232",4,1,0,1,85,2227,7.7952449,0,10,2013,0
"2233",2,0,1,1,224,270,18.8385085,0.1,0,2012,0
"2234",2,0,1,1,57,1381,3.2480187,0,0,2004,0
"2235",4,0,0,1,324,2322,40.9250357,0.05,2,2005,0
"2236",1,1,0,0,185,1035,0,0.03,13,2009,1
"2237",2,0,0,1,385,564,5.1968299,0,0,2009,2
"2238",4,1,0,0,276,2970,1.9488112,0.08,0,2004,0
"2239",2,0,0,1,23,4725,0,0,12,2007,1
"2240",4,1,0,1,248,2325,0,0.02,0,2009,0
"2241",3,1,0,0,51,1061,0,0,0,2005,0
"2242",2,1,0,0,516,2937,1.6240094,0.02,0,2011,0
"2243",3,1,0,0,157,3522,12.9920748,0.18,0,2003,0
"2244",4,0,0,1,508,6019,0.3248019,0,0,2004,0
"2245",4,0,1,0,90,2878,0,0.05,0,2006,0
"2246",3,0,0,0,135,4866,1.2992075,0.04,0,2012,0
"2247",3,1,0,1,153,515,2.598415,0,6,2006,0
"2248",2,1,0,0,29,2880,0,0.04,2,2008,1
"2249",3,0,1,1,656,913,0,0.02,8,2016,0
"2250",4,0,1,0,71,964,0.6496037,0.06,0,2006,0
"2251",4,0,0,1,342,1692,0.0649604,0.04,0,2016,0
"2252",4,1,0,0,127,1140,0,0,0,2016,2
"2253",3,0,1,0,148,8449,5.1968299,0.18,0,2006,0
"2254",4,0,0,0,34,3112,13.6416786,0,1,2004,0
"2255",3,0,1,0,126,427,2.598415,0,7,2010,0
"2256",2,0,1,0,1079,1277,1.6240094,0.02,0,2014,0
"2257",2,0,0,1,8,754,3.8976225,0.02,10,2009,0
"2258",3,1,0,1,91,1808,5.8464337,0,0,2014,0
"2259",3,0,1,1,132,4774,0,0,0,2007,0
"2260",3,0,0,0,96,1762,0.3248019,0,0,2010,0
"2261",4,0,0,1,219,2287,4.5472262,0.03,0,2011,0
"2262",2,0,0,1,109,1085,0,0.04,0,2012,0
"2263",4,0,0,0,62,762,1.9488112,0.01,0,2007,0
"2264",2,0,0,0,256,389,2.2736131,0.04,5,2016,0
"2265",2,0,0,0,17,2883,7.1456412,0.02,0,2009,2
"2266",3,0,0,0,213,4249,17.539301,0,0,2007,0
"2267",4,1,0,0,329,2320,1.2992075,0.01,0,2009,0
"2268",2,1,0,1,20,3419,0,0.06,0,2016,0
"2269",2,1,0,1,47,1357,0,0,0,2006,0
"2270",3,0,0,1,519,601,57.1651293,0.02,8,2016,0
"2271",2,0,0,1,241,1524,0,0.02,0,2010,0
"2272",2,1,1,0,186,1353,3.8976225,0.02,11,2010,0
"2273",3,0,0,1,92,1000,2.598415,0.06,3,2003,0
"2274",4,0,0,1,431,2168,0,0.01,12,2003,0
"2275",3,0,0,0,188,2611,13.6416786,0,0,2016,0
"2276",2,0,0,0,541,3295,1.9488112,0,8,2009,0
"2277",4,0,1,0,639,2643,1.2992075,0,0,2005,0
"2278",4,0,1,0,330,2372,1.9488112,0,0,2016,0
"2279",2,1,0,0,253,530,18.8385085,0.01,0,2013,0
"2280",1,1,1,0,222,1303,22.4113291,0,0,2013,0
"2281",3,0,1,0,207,2780,1.9488112,0,0,2014,1
"2282",4,0,0,0,42,2917,1.2992075,0.01,5,2016,0
"2283",2,0,0,1,92,1647,0,0.12,2,2009,0
"2284",1,0,0,1,494,2371,5.1968299,0,3,2016,0
"2285",4,1,0,0,275,424,4.5472262,0.04,0,2012,1
"2286",4,0,0,0,59,416,6.8208393,0.03,0,2006,0
"2287",4,1,0,1,150,4383,5.8464337,0.21,0,2005,0
"2288",3,0,0,1,20,674,0,0,0,2009,0
"2289",3,0,0,0,408,4684,1.9488112,0.01,0,2016,1
"2290",4,1,0,1,644,1318,0,0.03,9,2009,0
"2291",2,1,0,1,96,1327,1.2992075,0.03,0,2005,0
"2292",1,0,0,1,199,565,0.7145641,0,0,2016,0
"2293",2,0,1,1,405,7664,0,0,0,2005,0
"2294",3,0,0,0,154,4640,2.598415,0.01,0,2012,0
"2295",2,0,0,0,1193,2952,0,0,0,2006,0
"2296",3,0,0,1,207,962,0,0.02,0,2014,0
"2297",3,1,0,1,263,3693,17.539301,0.1,10,2014,0
"2298",1,0,0,0,311,3658,0,0.09,11,2008,0
"2299",2,0,0,1,288,362,0,0.06,4,2013,0
"2300",4,1,0,1,334,2211,0,0.04,0,2013,0
"2301",3,0,0,1,120,3017,0,0,0,2003,0
"2302",3,1,1,1,317,6235,0,0,0,2014,0
"2303",3,0,1,1,275,5517,0,0,12,2003,0
"2304",4,0,0,1,154,1784,0,0.03,0,2007,1
"2305",4,0,0,1,397,3939,0,0.12,0,2004,0
"2306",1,1,0,0,236,5061,1.9488112,0.02,0,2015,0
"2307",4,0,0,0,239,3238,1.9488112,0.05,0,2009,0
"2308",3,1,0,0,45,832,1.2992075,0,8,2007,0
"2309",2,0,0,1,496,2162,2.598415,0.31,3,2009,0
"2310",3,1,0,0,241,2883,2.9232168,0.01,0,2007,0
"2311",1,0,0,1,189,563,0.3248019,0,4,2004,0
"2312",3,1,0,0,53,2957,0,0.02,10,2011,0
"2313",2,0,0,1,24,6227,14.2912823,0,0,2013,0
"2314",3,0,0,0,423,1611,2.598415,0.02,0,2005,0
"2315",3,0,0,1,418,125,1.2992075,0.04,11,2003,0
"2316",3,0,1,0,175,9550,0,0,0,2004,0
"2317",4,0,0,0,59,6542,0,0.03,0,2012,0
"2318",4,1,0,0,78,2253,12.9920748,0.01,3,2015,0
"2319",2,0,0,1,93,1758,1.2992075,0,0,2009,0
"2320",4,1,0,1,273,1771,5.1968299,0.01,5,2012,0
"2321",2,1,0,0,763,10295,1.2992075,0.18,4,2015,0
"2322",4,1,1,1,74,3910,0,0.01,6,2014,0
"2323",3,0,0,1,55,4002,0,0.11,1,2014,0
"2324",3,0,1,1,475,3987,0,0,0,2012,0
"2325",2,1,0,1,401,124,1.2992075,0.05,5,2008,0
"2326",1,0,0,0,208,4223,0,0.18,10,2007,1
"2327",3,1,0,1,92,4610,0,0.02,0,2005,0
"2328",3,0,0,0,47,669,9.0944524,0.02,0,2008,0
"2329",3,1,0,0,39,1349,3.8976225,0.03,0,2004,0
"2330",4,1,0,0,27,1024,0,0.06,10,2006,0
"2331",3,1,0,0,36,2579,0,0.04,0,2004,0
"2332",1,1,0,1,292,1699,1.2992075,0.01,6,2014,1
"2333",3,0,0,1,139,4232,0,0.01,7,2016,0
"2334",2,0,0,1,110,2143,1.9488112,0.06,4,2011,0
"2335",2,0,0,0,290,516,1.2992075,0,0,2007,0
"2336",3,0,0,0,96,1391,0.3248019,0.06,1,2007,0
"2337",2,0,0,0,163,1248,74.7044303,0.05,0,2008,0
"2338",1,1,0,1,604,1767,4.5472262,0,1,2016,0
"2339",4,1,0,0,66,4632,1.2992075,0.08,0,2008,0
"2340",3,1,0,0,194,2776,0,0.01,5,2004,0
"2341",4,0,1,0,630,1605,0,0.01,0,2014,0
"2342",3,0,0,1,87,2298,1.2992075,0,0,2005,0
"2343",4,1,0,1,65,329,1.2992075,0.03,0,2008,0
"2344",3,0,0,1,25,551,0.3248019,0.05,0,2004,0
"2345",2,0,0,0,43,178,2.598415,0,11,2008,0
"2346",1,1,0,1,373,6668,4.8720281,0,1,2004,0
"2347",3,1,0,1,280,1306,0,0.07,8,2010,0
"2348",4,0,0,0,244,3621,1.2992075,0.07,4,2010,0
"2349",4,1,0,0,163,1531,7.7952449,0.02,3,2007,1
"2350",4,0,0,0,102,2951,1.2992075,0.03,0,2003,0
"2351",2,1,0,1,71,2726,1.9488112,0,3,2012,0
"2352",3,1,1,1,293,3179,0,0.02,0,2010,0
"2353",2,1,0,1,141,525,1.9488112,0.02,0,2010,0
"2354",4,0,0,1,202,446,2.598415,0.08,0,2007,0
"2355",4,0,0,1,400,873,12.667273,0.1,0,2004,0
"2356",3,0,0,1,333,385,0,0.02,17,2013,0
"2357",3,1,0,0,101,271,0,0.05,0,2016,1
"2358",4,0,0,0,125,161,0,0.05,0,2016,0
"2359",3,0,0,0,220,926,0.3248019,0,4,2010,0
"2360",4,0,0,1,313,785,27.2833572,0,0,2015,0
"2361",3,0,0,1,271,2531,5.1968299,0.06,0,2004,0
"2362",1,0,0,1,533,3314,0,0.03,7,2008,0
"2363",3,0,0,1,59,2263,0,0.01,0,2009,0
"2364",3,1,0,1,43,255,0,0.08,0,2005,0
"2365",4,1,0,1,1437,3100,21.4369235,0.17,0,2004,0
"2366",1,0,0,1,163,4224,9.4192543,0.27,0,2007,0
"2367",2,1,0,0,133,3582,0,0.06,3,2007,0
"2368",3,1,0,1,109,271,0,0,0,2011,0
"2369",3,0,0,1,6,875,11.0432636,0.06,0,2013,0
"2370",3,0,0,1,244,6359,2.598415,0,2,2012,1
"2371",2,1,0,0,478,1412,7.7952449,0,0,2005,0
"2372",3,0,1,0,1189,1077,0,0.01,1,2012,2
"2373",4,0,0,0,202,1876,0.3248019,0,0,2003,0
"2374",4,0,1,1,529,2008,29.8817721,0.13,0,2011,0
"2375",3,0,1,0,51,1721,17.539301,0.01,0,2010,0
"2376",3,0,0,1,223,5531,6.4960374,0.03,0,2009,0
"2377",2,0,0,0,99,175,0.3248019,0.04,6,2008,0
"2378",3,0,0,1,237,5056,2.598415,0,1,2007,0
"2379",2,1,0,1,92,1849,4.5472262,0.01,9,2003,0
"2380",1,0,0,1,127,1061,3.2480187,0.17,0,2008,0
"2381",4,0,0,0,58,99,0,0.12,0,2016,0
"2382",4,0,0,1,209,311,0,0.04,5,2003,0
"2383",3,0,0,1,75,646,1.9488112,0.05,0,2016,0
"2384",3,1,0,0,68,3222,7.2106015,0.05,0,2010,0
"2385",3,1,0,1,83,1066,4.5472262,0.01,0,2004,0
"2386",4,0,0,1,16,1444,0,0,0,2015,0
"2387",3,1,0,0,7,2634,0,0.04,3,2013,0
"2388",3,0,0,1,47,2816,1.2992075,0,0,2005,0
"2389",1,1,0,1,804,2015,0,0,0,2004,0
"2390",3,0,0,0,40,1003,0.0649604,0,1,2004,0
"2391",4,0,0,0,544,1031,3.2480187,0.04,6,2014,1
"2392",2,0,1,0,657,368,0.6496037,0,8,2008,0
"2393",3,1,0,0,225,1856,0,0.01,0,2009,0
"2394",2,0,0,1,105,1958,27.2833572,0,0,2013,0
"2395",3,1,0,0,486,3722,0,0,0,2009,0
"2396",2,1,0,1,77,707,3.2480187,0,7,2014,0
"2397",3,0,0,0,230,243,5.8464337,0.01,4,2003,0
"2398",4,0,0,1,115,105,0,0.06,4,2015,0
"2399",3,0,0,0,190,844,3.2480187,0.01,0,2009,0
"2400",3,0,1,1,97,3156,0,0,0,2011,0
"2401",3,0,0,0,323,6881,0,0,5,2009,0
"2402",4,1,1,0,118,1198,0,0.01,0,2005,0
"2403",1,0,0,0,476,8043,3.2480187,0.01,9,2008,0
"2404",3,0,0,1,122,11954,0,0,13,2012,0
"2405",2,1,1,1,10,1971,0,0.01,0,2015,0
"2406",1,0,0,1,17,1239,0,0,0,2005,0
"2407",3,0,0,1,359,1104,0,0.04,5,2014,0
"2408",2,1,0,1,434,303,0,0,0,2005,0
"2409",2,1,0,1,121,3603,0,0,0,2003,0
"2410",2,0,0,1,71,1885,0,0.01,3,2016,0
"2411",2,0,0,1,81,979,0,0.01,2,2011,2
"2412",2,0,1,0,78,1626,2.0137716,0.05,1,2004,0
"2413",4,0,0,0,260,1016,0.3248019,0,0,2012,0
"2414",3,0,0,1,102,909,0,0.01,0,2013,0
"2415",4,1,0,1,669,1604,3.8976225,0.06,0,2013,0
"2416",3,0,0,1,485,1869,1.2992075,0.02,0,2015,0
"2417",4,1,0,0,55,3543,1.2992075,0.06,0,2014,0
"2418",1,1,0,0,62,2518,0,0.16,2,2005,0
"2419",2,1,0,0,119,5018,0,0.01,3,2007,0
"2420",1,0,0,0,226,6138,0.0649604,0.03,4,2008,0
"2421",3,1,0,0,203,5309,1.2992075,0,0,2009,0
"2422",4,0,0,0,233,940,3.2480187,0,0,2003,0
"2423",3,0,0,0,733,4908,1.2992075,0.03,0,2007,0
"2424",4,1,0,0,136,360,7.7952449,0.03,0,2012,0
"2425",3,1,0,1,714,1011,0,0,0,2013,0
"2426",2,1,0,0,26,926,65.6099779,0.05,0,2013,0
"2427",4,0,0,0,604,154,1.9488112,0.06,0,2013,0
"2428",4,0,0,1,22,142,3.2480187,0,1,2011,0
"2429",4,1,0,0,24,1520,5.1968299,0,0,2009,0
"2430",2,1,0,1,152,858,0.3248019,0.01,0,2012,0
"2431",2,0,0,1,146,1304,0.0649604,0,0,2012,0
"2432",3,0,0,1,1,1467,0,0.06,0,2009,0
"2433",4,1,0,1,1222,1837,1.2992075,0.06,2,2015,0
"2434",3,1,0,1,376,96,0.3248019,0.01,0,2009,0
"2435",2,0,0,1,31,93,13.6416786,0.03,15,2004,0
"2436",2,0,1,1,135,1451,13.6416786,0,0,2015,0
"2437",4,0,0,0,359,1263,3.2480187,0.01,0,2013,0
"2438",4,0,0,0,317,563,0.3248019,0.06,0,2012,0
"2439",2,0,0,1,170,3158,0,0.03,9,2014,0
"2440",3,1,0,1,235,639,0,0,6,2007,0
"2441",2,0,0,1,473,436,0,0,0,2003,0
"2442",4,1,0,1,25,462,0,0,2,2013,0
"2443",3,0,1,1,1,2446,0.3248019,0.09,0,2011,0
"2444",4,1,0,0,68,750,0,0.24,0,2008,0
"2445",2,1,1,1,174,2475,1.9488112,0,5,2003,0
"2446",3,0,1,0,605,5911,7.7952449,0.02,8,2008,0
"2447",4,1,0,0,398,3798,1.9488112,0.02,0,2016,0
"2448",2,1,0,0,577,666,29.8817721,0.06,1,2008,0
"2449",4,0,0,1,378,394,0,0.02,8,2005,1
"2450",3,0,0,0,221,5657,0,0.12,0,2013,1
"2451",3,0,0,1,212,843,5.5216318,0.09,0,2005,0
"2452",2,1,0,0,143,5616,1.3641679,0,3,2009,0
"2453",4,0,0,1,126,3926,0.6496037,0.04,4,2014,0
"2454",2,1,0,1,392,1036,0,0,10,2015,0
"2455",4,1,1,0,290,1822,0,0.06,0,2004,0
"2456",4,0,0,0,124,3067,0,0.04,0,2003,0
"2457",3,0,0,0,184,380,0,0,0,2014,0
"2458",3,1,0,0,362,247,0,0.06,7,2004,0
"2459",2,0,0,1,352,430,0.6496037,0.05,0,2006,0
"2460",2,0,0,1,404,4144,0.6496037,0,10,2011,0
"2461",2,1,0,1,258,138,3.2480187,0.02,0,2007,0
"2462",4,1,0,0,289,168,3.8976225,0.14,0,2008,2
"2463",2,1,0,1,340,1503,1.9488112,0.01,0,2015,0
"2464",3,1,1,0,388,293,0,0.01,0,2010,0
"2465",3,1,1,1,46,228,0,0.01,0,2009,0
"2466",4,0,1,1,19,2029,7.7952449,0,0,2003,1
"2467",3,0,0,0,723,963,0.3248019,0.06,0,2008,0
"2468",4,0,0,0,75,3856,0,0,0,2015,0
"2469",2,0,0,1,101,554,1.9488112,0.01,5,2008,0
"2470",4,1,0,0,388,1811,0,0,0,2006,0
"2471",3,0,0,1,827,4111,0.3248019,0.09,1,2005,0
"2472",4,0,1,0,147,493,0,0,1,2012,0
"2473",4,0,0,1,518,3703,0.3248019,0,0,2012,0
"2474",2,0,0,1,31,2637,2.598415,0,0,2013,0
"2475",4,0,0,1,24,1987,0,0.03,0,2004,0
"2476",4,0,0,0,182,4128,8.4448486,0.01,0,2012,0
"2477",2,0,0,1,128,4325,9.4192543,0.03,0,2008,0
"2478",1,0,1,0,146,955,1.2992075,0,0,2013,0
"2479",3,0,0,0,483,790,0,0,10,2006,0
"2480",4,0,1,1,588,792,31.8955437,0.04,0,2012,1
"2481",4,0,0,1,227,2371,7.7952449,0.03,0,2016,0
"2482",4,0,0,0,46,5420,0,0.04,0,2014,0
"2483",4,0,0,0,30,3805,0,0.01,0,2008,0
"2484",3,0,0,0,39,1479,0.3248019,0,3,2005,0
"2485",2,1,0,1,349,1443,1.9488112,0,0,2016,0
"2486",3,0,0,0,1152,2229,0,0.01,8,2009,0
"2487",4,1,0,0,44,814,0.3248019,0.02,0,2008,0
"2488",3,0,0,0,369,8729,1.9488112,0.05,8,2004,0
"2489",4,0,0,1,431,2694,0,0,1,2012,0
"2490",2,0,0,1,96,1175,0.0649604,0.04,0,2015,0
"2491",3,0,0,1,199,791,0,0.09,0,2012,0
"2492",3,0,0,1,43,1491,14.2912823,0.1,4,2016,0
"2493",2,1,0,1,340,3535,0.0649604,0,0,2014,0
"2494",3,0,0,0,107,1744,3.2480187,0.15,0,2012,0
"2495",4,0,0,0,157,479,0,0.05,1,2014,0
"2496",4,0,0,0,272,683,29.2321684,0,5,2008,0
"2497",2,0,0,1,218,975,5.1968299,0.01,9,2008,0
"2498",3,0,0,1,193,4877,0,0,0,2003,0
"2499",3,0,0,0,551,955,1.6240094,0.02,0,2009,0
"2500",3,0,0,0,17,2052,3.2480187,0.1,0,2016,0
"2501",1,1,0,0,15,704,1.2992075,0.16,0,2011,0
"2502",4,0,0,0,590,2859,6.4960374,0.05,0,2011,0
"2503",4,0,0,0,327,2271,4.5472262,0.01,0,2014,1
"2504",3,0,1,0,45,5820,9.0944524,0.02,0,2003,0
"2505",4,1,0,1,707,3222,2.9232168,0,5,2011,0
"2506",3,0,1,0,669,7972,0,0,0,2004,0
"2507",4,0,0,0,162,1492,0,0.11,0,2012,0
"2508",3,0,0,1,119,1511,1.2992075,0,0,2011,0
"2509",2,0,0,1,9,3345,0,0,0,2009,0
"2510",2,1,0,1,182,362,0,0.1,9,2015,0
"2511",3,0,0,1,672,6724,17.539301,0.03,0,2016,0
"2512",3,0,0,1,93,3747,1.9488112,0.01,0,2004,0
"2513",4,1,0,0,215,2505,57.1651293,0,1,2015,0
"2514",3,1,0,1,580,328,0.6496037,0,0,2009,0
"2515",4,0,1,0,146,4621,1.2992075,0.03,0,2015,1
"2516",4,0,1,1,350,498,5.1968299,0,0,2013,0
"2517",3,1,0,1,300,7404,2.9232168,0.24,0,2008,0
"2518",2,0,0,0,54,2435,1.2992075,0.02,15,2007,0
"2519",4,0,0,1,349,1606,0,0.06,11,2008,0
"2520",3,1,0,1,190,1098,1.9488112,0.01,5,2010,0
"2521",3,0,1,1,246,336,0,0,0,2010,0
"2522",3,0,0,0,197,3903,11.0432636,0.02,5,2011,0
"2523",2,0,0,1,267,1616,1.2992075,0.09,5,2012,1
"2524",4,0,0,0,349,958,0,0,0,2011,0
"2525",2,1,0,0,62,1759,0.6496037,0.01,0,2008,0
"2526",3,1,0,1,386,359,1.2992075,0,0,2005,0
"2527",3,0,1,0,53,548,0.3248019,0.02,0,2012,0
"2528",3,0,0,1,70,2270,34.4289983,0.01,0,2015,0
"2529",2,0,0,0,99,2969,1.9488112,0,3,2006,2
"2530",2,0,0,0,77,3003,0,0.01,11,2015,0
"2531",4,1,0,0,14,314,8.509809,0.03,1,2006,0
"2532",4,1,0,1,348,538,2.598415,0,0,2008,0
"2533",3,1,0,0,191,792,0,0,0,2013,0
"2534",4,0,0,0,63,2143,5.1968299,0,1,2003,0
"2535",3,0,0,1,828,1307,1.2992075,0.09,0,2008,0
"2536",3,0,0,1,448,1818,1.2992075,0.03,3,2014,0
"2537",3,0,1,0,296,1632,0.6496037,0.04,6,2006,0
"2538",4,0,1,0,96,10869,0.0649604,0.18,0,2003,0
"2539",4,0,1,1,369,7240,0.0649604,0,0,2009,0
"2540",4,0,0,0,28,8746,0,0,0,2003,0
"2541",3,1,0,0,121,2547,0,0.02,0,2012,0
"2542",3,0,0,0,228,534,0.3248019,0.08,5,2006,0
"2543",4,1,0,1,424,255,0,0.02,7,2015,0
"2544",4,1,0,1,409,1794,0,0,0,2015,0
"2545",4,0,0,0,47,677,3.5728206,0.17,0,2003,0
"2546",3,0,0,1,248,1982,0,0.08,0,2004,0
"2547",4,1,0,0,112,453,0.3248019,0.04,0,2016,0
"2548",3,1,0,1,221,3176,1.2992075,0.02,0,2016,0
"2549",2,1,0,1,206,1668,0.6496037,0,0,2013,0
"2550",3,1,0,1,255,1279,0,0,0,2011,0
"2551",4,0,0,0,19,178,1.2992075,0.08,0,2016,0
"2552",4,1,0,0,244,3118,0,0,0,2013,0
"2553",1,0,0,1,722,3723,5.1968299,0,0,2013,0
"2554",2,1,0,0,660,2267,7.7952449,0.12,0,2008,0
"2555",3,0,0,1,150,3528,1.3641679,0.02,2,2008,0
"2556",3,0,0,1,828,1483,0.0649604,0.03,2,2007,2
"2557",2,1,0,0,263,1805,0,0.05,0,2014,0
"2558",3,1,0,1,470,1531,2.6633753,0.01,0,2009,0
"2559",3,0,0,0,373,5093,0.6496037,0.03,0,2011,0
"2560",3,1,0,1,255,1859,5.1968299,0.01,0,2007,0
"2561",3,1,0,1,197,546,0,0.11,0,2010,0
"2562",2,0,0,1,53,7558,13.6416786,0,13,2003,0
"2563",3,0,0,1,266,538,1.2992075,0,0,2005,0
